,coverage,coverage,coverage,coverage,coverage_error,coverage_error,coverage_error,coverage_error,quantile,quantile,quantile,quantile,median_log_6d_volume,median_log_6d_volume,median_log_6d_volume,median_log_6d_volume
,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max
method,,,,,,,,,,,,,,,,
OpenVINS covariance,0.7946367837499477,0.799554565701559,0.3704866562009419,1.0,-0.10536321625005231,-0.100445434298441,-0.5295133437990581,0.09999999999999998,36.7159180629649,31.107169920323415,12.264705706094162,73.78668224150125,-4.743570167348305,-4.073443863164822,-9.94680177952623,-0.4017240910000517
Empirical full 6D,0.35105160593740864,0.3641160949868074,0.0,0.8472906403940886,-0.5489483940625914,-0.5358839050131926,-0.9,-0.05270935960591139,7.641672648809524,8.143804846795767,3.6334247541206404,12.022923458705208,-12.504875950748582,-12.416945165625869,-18.09551218943531,-6.703705320089316
