,coverage,coverage,coverage,coverage,coverage_error,coverage_error,coverage_error,coverage_error,quantile,quantile,quantile,quantile,median_log_6d_volume,median_log_6d_volume,median_log_6d_volume,median_log_6d_volume
,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max
method,,,,,,,,,,,,,,,,
Empirical full 6D,0.35105160593740864,0.3641160949868074,0.0,0.8472906403940886,-0.5489483940625914,-0.5358839050131926,-0.9,-0.05270935960591139,7.641672648809524,8.143804846795767,3.6334247541206404,12.022923458705208,-12.504875950748582,-12.416945165625869,-18.09551218943531,-6.703705320089316
Independent axis scales,0.3175288833083521,0.3502824858757062,0.0,0.7717391304347826,-0.5824711166916479,-0.5497175141242938,-0.9,-0.12826086956521743,5.036334374419648,4.900735302271515,3.079846003576984,7.081211356685817,-13.164081255476098,-13.143816909765421,-18.50970944470344,-7.3569420582121765
Independent t/r blocks,0.3198916869737057,0.27635327635327633,0.0,1.0,-0.5801083130262943,-0.6236467236467237,-0.9,0.09999999999999998,6.295108544400557,5.136502876103523,3.5503066423788474,11.411917731376326,-12.834395870222268,-12.634059222057797,-17.537488935067756,-6.362340748333793
OpenVINS covariance,0.7348278777140312,0.8988603988603988,0.2696629213483146,1.0,-0.1651721222859688,-0.0011396011396012096,-0.6303370786516854,0.09999999999999998,61.57506743940834,47.21677060372905,28.371526598738775,125.24107791268911,-1.46584541632659,-1.5439943799333893,-4.865086398618091,2.7726493808472163
