,test_6d_coverage,test_6d_coverage,test_6d_coverage,test_6d_coverage,quantile,quantile,quantile,quantile,all_position_rmse_m,all_position_rmse_m,all_position_rmse_m,all_position_rmse_m,test_position_rmse_m,test_position_rmse_m,test_position_rmse_m,test_position_rmse_m,test_position_max_m,test_position_max_m,test_position_max_m,test_position_max_m,test_rotation_rmse_deg,test_rotation_rmse_deg,test_rotation_rmse_deg,test_rotation_rmse_deg
,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max
alignment_mode,,,,,,,,,,,,,,,,,,,,,,,,
full_trajectory,0.6791573650556756,0.8307103490508267,0.0,1.0,116.93858401786811,90.14800837509372,20.189107506370608,391.5728469779741,317.43229071269855,0.20980592630799627,0.068748274878881,3170.605155433316,471.44124079880856,0.17291226448381025,0.06805853815215353,4711.578812094592,827.9635719255637,0.2816842369775485,0.1376166774954692,8273.845553046374,12.901280865768593,3.3838575455672424,0.3736967770193492,91.72697642024812
initial_block,0.6806360647513978,0.8382731169626454,0.0,1.0,165.10366937004287,85.20152752453811,41.02326543951229,563.8965963872716,428.5222008847239,0.29224209335288553,0.122416868603928,4279.002801184899,740.4098612435293,0.3888657351667078,0.13137630300173408,7396.973332546165,1112.2760640717493,0.48669383588784665,0.23063802272287084,11112.128365602237,19.363328688478717,3.082128579202364,0.8386780655382776,149.37173141977968
