,test_6d_coverage,test_6d_coverage,test_6d_coverage,test_6d_coverage,quantile,quantile,quantile,quantile,all_position_rmse_m,all_position_rmse_m,all_position_rmse_m,all_position_rmse_m,test_position_rmse_m,test_position_rmse_m,test_position_rmse_m,test_position_rmse_m,test_position_max_m,test_position_max_m,test_position_max_m,test_position_max_m,test_rotation_rmse_deg,test_rotation_rmse_deg,test_rotation_rmse_deg,test_rotation_rmse_deg
,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max
alignment_mode,,,,,,,,,,,,,,,,,,,,,,,,
full_trajectory,0.6435081833951951,0.8304347826086956,0.0,1.0,112.71145634130924,88.22784345772112,20.189107506370608,391.5728469779741,0.41308352151883065,0.2067908825733158,0.068748274878881,1.7782401205232639,0.31484398816595993,0.13909547653652943,0.06805853815215353,0.9640483650147355,0.6433518010292807,0.22442719059618538,0.1376166774954692,2.0665347359001336,4.142870248604201,2.4619680989950075,0.3736967770193492,13.716887040569695
initial_block,0.6451511830571087,0.8173913043478261,0.0,1.0,141.24689153333136,83.36365534913426,41.02326543951229,563.8965963872716,0.6910230735932601,0.23537155931354256,0.122416868603928,3.5255077026087105,0.7916977654587115,0.30709030029794726,0.13137630300173408,3.8119085850948475,1.18136390169481,0.37733096670518046,0.23063802272287084,5.001120457259795,4.917950607223055,2.6079209070292397,0.8386780655382776,18.143144640531705
