protocol,covariance_strategy,score_scale,method,feedback,alpha,target_coverage,trajectory_mean_coverage,trajectory_std_coverage,minimum_trajectory_coverage,geometric_mean_median_volume_m3,geometric_mean_p90_volume_m3,rolling_coverage_mae_100,longest_miss_streak,folds,sample_pooled_coverage,coverage_shortfall
cross_environment,standardized_correlation,constant,AgACI-EWA,recent_100,0.1,0.9,0.8555975849182044,0.028811725845283968,0.7923133776792314,4.0376125634080084,27.806181936119785,0.0777130974964111,27.09090909090909,11,0.8529489436619718,0.0470510563380282
cross_environment,standardized_correlation,loglinear_covariance_time,AgACI-EWA,recent_100,0.1,0.9,0.8504295937829736,0.03386794105301683,0.7760532150776053,4.1676434538677025,24.373786005185487,0.08361618368391278,22.454545454545453,11,0.8465228873239437,0.05347711267605637
cross_environment,standardized_correlation,loglinear_covariance,AgACI-EWA,recent_100,0.1,0.9,0.8496998013555824,0.03126375761247403,0.7823355506282336,4.166068814231762,24.417748285682343,0.08646271210780142,24.272727272727273,11,0.8463028169014084,0.05369718309859162
cross_environment,whitened_correlation,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.857813419994201,0.12291427439468847,0.5033259423503326,32.34421942945148,387.06375529969733,0.11575589387158992,18.727272727272727,11,0.8440580985915493,0.05594190140845068
cross_environment,normalized_empirical_blend_0.25,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8273330656509826,0.20790714529936127,0.41357636706473916,0.039562204832948374,0.08921271609896629,0.1479677093981521,98.63636363636364,11,0.8438820422535211,0.056117957746478875
cross_environment,whitened_correlation,constant,ACI,calibration_only,0.1,0.9,0.8582605606726141,0.12020890836013554,0.5114560236511456,32.627925411469256,248.37075441056498,0.10870704425438528,16.09090909090909,11,0.8431778169014085,0.05682218309859155
cross_environment,raw_openvins,constant,AgACI-EWA,recent_300,0.1,0.9,0.8433560504770632,0.019237002078011052,0.8182640144665461,16.413484793101503,56.04656410839702,0.11542326825075468,31.272727272727273,11,0.8420774647887324,0.05792253521126767
cross_environment,raw_openvins,loglinear_covariance_time,AgACI-EWA,recent_100,0.1,0.9,0.8444695500441974,0.03538272002675863,0.7912047302291205,20.931291470313912,117.90081792006595,0.09694149419735178,28.181818181818183,11,0.8419014084507043,0.05809859154929575
cross_environment,raw_openvins,loglinear_covariance,AgACI-EWA,recent_100,0.1,0.9,0.8428863620011849,0.03587757345968408,0.7912047302291205,20.615558672042116,113.57110875020645,0.09854777383387937,29.272727272727273,11,0.8404049295774648,0.0595950704225352
cross_environment,normalized_empirical_blend_0.50,constant,ACI,calibration_only,0.1,0.9,0.8259344671939023,0.1586982674421787,0.4640088593576966,0.04533787756356528,0.11020770231903937,0.14608050361905234,98.18181818181819,11,0.8356073943661971,0.06439260563380289
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance_time,ACI,recent_100,0.1,0.9,0.8313076679412845,0.04405412359599521,0.7657807308970099,0.05686574391122232,0.16752320268204487,0.13151175135028986,48.81818181818182,11,0.8285211267605633,0.07147887323943669
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance,ACI,recent_100,0.1,0.9,0.8310696513851714,0.04341565637150382,0.7668881506090809,0.05428183034895591,0.1515462577804558,0.13147067802511536,46.63636363636363,11,0.8283450704225352,0.07165492957746478
cross_environment,raw_openvins,constant,ACI,recent_100,0.1,0.9,0.8293454906565852,0.022963046665078403,0.7986636971046771,21.489369051164164,72.46701875174091,0.14302105079357963,42.72727272727273,11,0.8277728873239436,0.07222711267605642
cross_environment,normalized_empirical_blend_0.50,constant,ACI,recent_100,0.1,0.9,0.8233758290635922,0.04234831077654632,0.7497231450719822,0.05364369286360786,0.14454682332293223,0.13348801046955402,51.18181818181818,11,0.8214348591549295,0.07856514084507049
cross_environment,normalized_empirical_blend_0.25,constant,ACI,calibration_only,0.1,0.9,0.8001376584181897,0.20154655132517532,0.4010056568196103,0.04589272448940551,0.11654143575855928,0.16829387244649133,107.36363636363636,11,0.8137323943661972,0.08626760563380287
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance,AgACI-EWA,recent_100,0.1,0.9,0.8138556454750419,0.04323113124758104,0.7491694352159468,0.04544538553480433,0.127832888175586,0.12954427571342272,42.54545454545455,11,0.8115757042253521,0.08842429577464794
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance_time,AgACI-EWA,recent_100,0.1,0.9,0.8134678315611297,0.04156926076424005,0.7491694352159468,0.04688618944345007,0.13830383294883575,0.12925651027462198,43.0,11,0.8114436619718309,0.08855633802816909
cross_environment,raw_openvins,constant,AgACI-EWA,recent_100,0.1,0.9,0.8083101638043221,0.023524076883247848,0.7870705244122965,17.13826946997829,62.64351903892685,0.14093043564653554,38.45454545454545,11,0.8063820422535212,0.09361795774647885
cross_environment,normalized_empirical_blend_0.50,constant,AgACI-EWA,recent_100,0.1,0.9,0.8063712986924522,0.04770427155789875,0.7253599114064231,0.045037706260097274,0.12974652594630037,0.13643541570797277,45.63636363636363,11,0.8044014084507042,0.09559859154929584
cross_environment,normalized_empirical_blend_0.75,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.7794062866709802,0.24548097974660282,0.2715273412947832,0.045385444067995905,0.09843517474418816,0.18513584400488325,138.36363636363637,11,0.7955105633802817,0.10448943661971832
cross_environment,normalized_empirical_blend_0.75,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.7739650586723269,0.24233925195252237,0.2740414833438089,0.04553920610299328,0.10312018237604509,0.18458698810437635,138.45454545454547,11,0.7893485915492958,0.1106514084507042
cross_environment,normalized_empirical_blend_0.25,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.7643261425456174,0.27866024680274093,0.1879321181646763,0.03448562206432383,0.07615892040172177,0.19730924673490868,133.72727272727272,11,0.7858274647887324,0.11417253521126758
cross_environment,normalized_empirical_blend_0.25,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.7603821671557148,0.28247602718276404,0.17347580138277813,0.03350221812551384,0.07190866863081255,0.19928131839642643,134.36363636363637,11,0.7820422535211268,0.11795774647887325
cross_environment,normalized_empirical_blend_0.75,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.7647621725324485,0.2456774288213053,0.257071024512885,0.05456930577429411,0.1512230959958537,0.20903957358148892,145.54545454545453,11,0.7785651408450704,0.12143485915492958
cross_environment,normalized_empirical_blend_0.75,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.7633922696774775,0.2451851387203141,0.25769956002514144,0.05500195021812134,0.1593691712529626,0.21197833155333062,149.8181818181818,11,0.7772447183098592,0.12275528169014083
cross_environment,normalized_empirical_blend_0.25,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.7451375638758212,0.2770160584568025,0.17724701445631677,0.04076515207665377,0.1295258715165303,0.21698617826100153,140.0909090909091,11,0.762544014084507,0.13745598591549302
cross_environment,normalized_empirical_blend_0.25,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.7428188995130068,0.2796241952352923,0.16907605279698304,0.03903430978202908,0.1224123619584699,0.21896590671118998,139.0,11,0.7601672535211268,0.13983274647887323
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.7392494967326819,0.2902911650349113,0.16090509113764928,0.03228455466418513,0.06883800411199785,0.22484205970918,157.54545454545453,11,0.7584947183098592,0.14150528169014087
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.7364195054602066,0.2924245505933515,0.16593337523570081,0.03347206655615279,0.07321109035966347,0.22959086493520245,157.72727272727272,11,0.7555017605633803,0.14449823943661977
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.7220657033493739,0.2857367688730625,0.16090509113764928,0.03689244069960225,0.10441890931767438,0.24084910835297527,165.0,11,0.7369278169014084,0.16307218309859162
cross_environment,normalized_empirical_blend_0.50,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.7173508846985878,0.2871415936753508,0.16467630421118792,0.03831140124664262,0.10850332801556249,0.24222306638393898,164.54545454545453,11,0.7320862676056338,0.16791373239436624
pooled_same_robot,normalized_empirical_blend_0.25,constant,AgACI-EWA,calibration_only,0.1,0.9,0.9355685934242104,0.04019689374873568,0.8333333333333334,0.03239472002747598,0.09639156197022355,0.0605652369198473,18.09090909090909,11,0.9396566901408451,0.0
pooled_same_robot,normalized_empirical_blend_0.25,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9340513743776371,0.030326564101249297,0.8765227021040974,0.032680937095844326,0.09987214304797738,0.055141133637396006,15.727272727272727,11,0.9378521126760564,0.0
pooled_same_robot,normalized_empirical_blend_0.25,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9338149259092495,0.028625261989162785,0.8765227021040974,0.03291566018837955,0.10095504534043868,0.05398333793137524,15.363636363636363,11,0.9370158450704226,0.0
pooled_same_robot,normalized_empirical_blend_0.50,constant,AgACI-EWA,calibration_only,0.1,0.9,0.9292841699502425,0.04768990152295859,0.7984496124031008,0.0333442584538184,0.09190903277032132,0.06103207281818576,20.09090909090909,11,0.9332306338028169,0.0
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9353514940345512,0.027341289341583294,0.8787375415282392,0.033615409483280095,0.10105143661194768,0.05545614731754393,15.363636363636363,11,0.9388644366197183,0.0
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.936613217015027,0.027701791826575898,0.8787375415282392,0.033752360826053276,0.09972952230257398,0.05694217902350283,15.727272727272727,11,0.9399207746478874,0.0
pooled_same_robot,normalized_empirical_blend_0.25,constant,ACI,calibration_only,0.1,0.9,0.9007613126498875,0.037767638766040314,0.7934662236987818,0.04066607039994446,0.12091792290532552,0.08053863717970489,30.636363636363637,11,0.9013204225352113,0.0
pooled_same_robot,normalized_empirical_blend_0.75,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9297592973333184,0.02723014792713726,0.8709856035437431,0.04144418740713877,0.1252190804519509,0.053347269859072476,17.181818181818183,11,0.9307658450704225,0.0
pooled_same_robot,normalized_empirical_blend_0.75,constant,AgACI-EWA,calibration_only,0.1,0.9,0.9268721644121896,0.05094937582564287,0.7818383167220376,0.04147119198162577,0.1129606480523036,0.06376193488838927,20.727272727272727,11,0.9294454225352112,0.0
pooled_same_robot,normalized_empirical_blend_0.75,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.931000757358471,0.026382557133900603,0.875968992248062,0.041544772955729704,0.1271116977681563,0.053708075910669534,17.0,11,0.9317781690140845,0.0
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.9050020744056109,0.025927014291811355,0.8377630121816169,0.04202574325921072,0.1206513569075296,0.07757248310454803,27.636363636363637,11,0.9050616197183099,0.0
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.9040570445823569,0.025461860215988327,0.8388704318936877,0.04220593067724008,0.12379190688257997,0.07774918351306635,28.454545454545453,11,0.9040052816901408,0.0
pooled_same_robot,normalized_empirical_blend_0.25,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.90465822591717,0.024895313183578426,0.8394241417497231,0.04270692152866033,0.13090554691172943,0.07525619699444719,27.727272727272727,11,0.9047095070422535,0.0
pooled_same_robot,normalized_empirical_blend_0.25,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.9033995560634053,0.02498040993389349,0.8377630121816169,0.04314431080903091,0.1351037934585277,0.07568387625064041,28.90909090909091,11,0.9034330985915493,0.0
pooled_same_robot,normalized_empirical_blend_0.75,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.9062513915089997,0.029448686943400512,0.8305647840531561,0.05406251343400507,0.1840096508206436,0.08065021249243962,32.09090909090909,11,0.9067341549295774,0.0
pooled_same_robot,normalized_empirical_blend_0.75,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.9061676145954667,0.028973827449901415,0.8322259136212624,0.054290173604188856,0.18181097910940452,0.08036749391933586,31.181818181818183,11,0.9063820422535211,0.0
pooled_same_robot,diagonal_openvins,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9078111311541058,0.03864554727153471,0.7978566149297857,1.2651916625795916,14.255587316200595,0.04979827425549961,11.818181818181818,11,0.9043573943661972,0.0
pooled_same_robot,correlation_shrink_0.75,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9082501512053516,0.035055193135386936,0.8085735402808574,1.2698040338860654,12.968628398186603,0.048080994217589754,12.909090909090908,11,0.9050616197183099,0.0
pooled_same_robot,correlation_shrink_0.75,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9076507217114401,0.034986490499448825,0.8082039911308204,1.2704578220344156,13.60100004081587,0.048044790549085836,13.272727272727273,11,0.9044014084507043,0.0
pooled_same_robot,correlation_shrink_0.50,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9038061024053579,0.05040470657303388,0.7710144927536232,1.5455291654813939,15.530973431557126,0.05999258257361755,12.727272727272727,11,0.9040052816901408,0.0
pooled_same_robot,correlation_shrink_0.75_fit_bias,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9074118899434506,0.03725398753251166,0.811529933481153,1.6750361822311075,15.445010239654511,0.049413707726135646,12.0,11,0.9042693661971831,0.0
pooled_same_robot,correlation_shrink_0.75_fit_bias,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9072919428673601,0.038372573872675335,0.8089430894308943,1.7316725782295934,16.22907663972687,0.05058822238380422,12.363636363636363,11,0.904137323943662,0.0
pooled_same_robot,correlation_shrink_0.25,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.8991088804308673,0.05843488317111983,0.7835748792270532,1.9967530033432135,15.658168492706572,0.05912606497238259,24.363636363636363,11,0.901100352112676,0.0
pooled_same_robot,correlation_shrink_0.25_fit_bias,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9007697267672253,0.048475798580148055,0.7681159420289855,2.6261950029946366,19.081261558672512,0.05319230076724935,18.454545454545453,11,0.9009242957746478,0.0
pooled_same_robot,correlation_shrink_0.25_fit_bias,constant,AgACI-EWA,calibration_only,0.1,0.9,0.9014165798661602,0.027523626531670845,0.851207729468599,2.648584649559671,17.300196728215685,0.047052164443214625,11.454545454545455,11,0.9008802816901409,0.0
pooled_same_robot,correlation_shrink_0.25_fit_bias,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9014555152689248,0.04803738429681023,0.7690821256038647,2.7218507830184993,19.26855292760538,0.05126615670458951,17.454545454545453,11,0.9017605633802817,0.0
pooled_same_robot,correlation_shrink_0.25_fit_bias,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8995526098471965,0.04950099041488943,0.763768115942029,5.4759060648022775,33.93707816006008,0.08939606047286093,28.0,11,0.9003080985915493,0.0
pooled_same_robot,raw_openvins,constant,AgACI-EWA,calibration_only,0.1,0.9,0.9097616035449282,0.04399129921853212,0.78640059127864,16.93800113057974,197.21165909347954,0.05725080881871099,11.909090909090908,11,0.9068661971830986,0.0
pooled_same_robot,raw_openvins,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.922605371273749,0.017631738943414927,0.904846598488217,23.19920708192266,94.7548214375077,0.04966669354044693,7.545454545454546,11,0.9231514084507042,0.0
pooled_same_robot,raw_openvins,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9243308004969784,0.019890098799750948,0.9048433048433049,23.25284220690199,101.38446463164118,0.04861804767199509,8.545454545454545,11,0.9246919014084507,0.0
pooled_same_robot,whitened_correlation,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9194089656587914,0.04898436478394936,0.7823355506282336,26.599364271843015,105.71957791968553,0.053923898737264775,10.545454545454545,11,0.9149647887323944,0.0
pooled_same_robot,raw_openvins,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.913647301721641,0.01928935876320729,0.881159420289855,32.05075985489454,125.83883094655796,0.08263438869745238,17.272727272727273,11,0.9132922535211268,0.0
pooled_same_robot,raw_openvins,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.9120459906789012,0.01932749751489191,0.8816425120772947,35.1594567558317,160.77959977694186,0.08170418048420541,18.09090909090909,11,0.9118397887323944,0.0
pooled_same_robot,raw_openvins_fit_bias,constant,AgACI-EWA,calibration_only,0.1,0.9,0.9057080234414147,0.037181135899638146,0.8011825572801182,42.977442035584374,406.29565722637693,0.05401085972891571,10.909090909090908,11,0.9035651408450704,0.0
pooled_same_robot,raw_openvins_fit_bias,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9156132513559296,0.015068575176377077,0.89002849002849,48.186809302469086,182.23677644845006,0.04954465103975951,9.727272727272727,11,0.9148767605633803,0.0
pooled_same_robot,raw_openvins_fit_bias,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9163609446507069,0.014483998627665931,0.8945868945868946,48.77854767938457,185.85133418963295,0.05025564767366841,8.909090909090908,11,0.9156690140845071,0.0
pooled_same_robot,raw_openvins_fit_bias,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.9095894316994175,0.013595324298582751,0.8859903381642512,68.06332805232715,237.44910343351802,0.0813157878174513,22.0,11,0.9096830985915493,0.0
pooled_same_robot,raw_openvins_fit_bias,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.9099574690328943,0.01486109092909805,0.8821256038647343,70.31360277927101,255.6277362799014,0.08266974809021971,22.363636363636363,11,0.9103433098591549,0.0
pooled_same_robot,correlation_shrink_0.25_fit_bias,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.8992661720173636,0.050859629441732765,0.7618357487922706,5.385535396262227,30.975504706383568,0.09169396784418518,29.09090909090909,11,0.8999119718309859,8.802816901409827e-05
pooled_same_robot,correlation_shrink_0.75,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.9024076459145219,0.037381386253025166,0.8133776792313377,2.0845386743002576,16.93785130111887,0.07986337153113211,22.272727272727273,11,0.8991197183098592,0.0008802816901408717
pooled_same_robot,diagonal_openvins,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.9034647519411375,0.05256642765660399,0.7490761271249076,1.2592120249824998,13.492596599279937,0.053627695629476696,17.272727272727273,11,0.8986795774647888,0.001320422535211252
pooled_same_robot,correlation_shrink_0.75,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.9016657218782829,0.038464686032798505,0.8137472283813747,2.0485503804995013,15.857743325154994,0.08188234549769244,21.363636363636363,11,0.8984595070422535,0.0015404929577464976
pooled_same_robot,normalized_empirical_blend_0.50,constant,ACI,calibration_only,0.1,0.9,0.8973447538783084,0.04747892004676172,0.7596899224806202,0.0413933582598202,0.10798026154278516,0.08629910770384606,34.18181818181818,11,0.8983274647887324,0.001672535211267645
pooled_same_robot,normalized_empirical_blend_0.75,constant,ACI,calibration_only,0.1,0.9,0.8967505881175335,0.05273979968480422,0.7441860465116279,0.05196265173817986,0.12152381943463385,0.0917513382180267,36.72727272727273,11,0.8980193661971831,0.001980633802816878
pooled_same_robot,standardized_correlation,constant,AgACI-EWA,calibration_only,0.1,0.9,0.9027439369419062,0.057735077986334135,0.7346637102734663,2.385336296730189,9.377377284907544,0.05834975919235292,23.272727272727273,11,0.8975352112676056,0.0024647887323944184
pooled_same_robot,diagonal_openvins,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.9016629655433331,0.04432898300578242,0.7801182557280119,2.0343553221257547,17.975635425972584,0.08007780927707037,21.545454545454547,11,0.8974031690140845,0.002596830985915566
pooled_same_robot,diagonal_openvins_fit_bias,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8980540306118339,0.03073195229798028,0.8299516908212561,1.7730341085981327,13.756826024175497,0.04818155324337458,9.818181818181818,11,0.8972711267605634,0.002728873239436602
pooled_same_robot,correlation_shrink_0.75_fit_bias,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8976567970430225,0.02833289889917313,0.8342995169082126,1.8143104168659607,14.012191769922904,0.047326128165248865,10.090909090909092,11,0.8970510563380282,0.002948943661971848
pooled_same_robot,correlation_shrink_0.50_fit_bias,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8974194946166724,0.027301903538746595,0.8391304347826087,2.0213990815047134,14.910082581820612,0.0472452623248557,11.454545454545455,11,0.8968309859154929,0.0031690140845070935
pooled_same_robot,correlation_shrink_0.50_fit_bias,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.8969350620959923,0.06626676155273675,0.7048309178743961,1.80648080928939,16.275816155938017,0.061339987083500344,15.181818181818182,11,0.8966549295774648,0.003345070422535179
pooled_same_robot,standardized_correlation,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9024374537580212,0.06063051883284865,0.7217294900221729,2.3342183937176895,9.76588527772441,0.05903389545701823,21.636363636363637,11,0.8964788732394366,0.0035211267605633756
pooled_same_robot,correlation_shrink_0.75_fit_bias,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8988908495867289,0.042285983969271065,0.8115942028985508,2.7367326690456704,20.825160345717087,0.08356745794567907,19.272727272727273,11,0.895774647887324,0.004225352112676051
pooled_same_robot,correlation_shrink_0.25_fit_bias,constant,ACI,calibration_only,0.1,0.9,0.8966719567858165,0.03264785730969883,0.806280193236715,4.611436613547504,17.226222677702822,0.08530811796043898,22.454545454545453,11,0.8956866197183099,0.004313380281690149
pooled_same_robot,correlation_shrink_0.75,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8961462734614473,0.038967285331633274,0.7961352657004831,1.5289942771386946,12.570741025453634,0.048877021606541664,12.272727272727273,11,0.8956426056338028,0.004357394366197198
pooled_same_robot,diagonal_openvins_fit_bias,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.9010533821262121,0.06403303594608123,0.7176644493717664,1.6721623935041081,14.920535724421576,0.05678964572128542,17.90909090909091,11,0.8951584507042254,0.0048415492957746276
pooled_same_robot,correlation_shrink_0.75_fit_bias,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.8981706388083371,0.04262650620084104,0.8096618357487922,2.8422820921422356,21.95487363739715,0.08279783946291565,19.818181818181817,11,0.8949823943661972,0.005017605633802824
pooled_same_robot,correlation_shrink_0.25,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8931653373890931,0.06272373315216223,0.7478260869565218,3.998905510689223,30.23960278186159,0.09578872403412003,33.0,11,0.8945422535211267,0.005457746478873315
pooled_same_robot,correlation_shrink_0.75_fit_bias,constant,ACI,calibration_only,0.1,0.9,0.8952732891554755,0.03251741824780124,0.8033816425120773,3.2565653378684307,14.944607116611738,0.08407183190822522,21.181818181818183,11,0.8944542253521127,0.005545774647887303
pooled_same_robot,correlation_shrink_0.50_fit_bias,constant,ACI,calibration_only,0.1,0.9,0.8953564222545062,0.03403934736830134,0.7995169082125604,3.6423384825546363,15.775833716961348,0.08511777212781636,22.636363636363637,11,0.8944542253521127,0.005545774647887303
pooled_same_robot,correlation_shrink_0.25,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8953541686613543,0.04167579222586527,0.7888888888888889,2.038837215760974,14.207199537001609,0.050967842904661116,13.545454545454545,11,0.8944102112676057,0.005589788732394352
pooled_same_robot,correlation_shrink_0.50,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8949350457444235,0.04114970880324385,0.7884057971014493,1.6647777461451758,12.952506104796388,0.05053917624751003,12.818181818181818,11,0.8943661971830986,0.005633802816901401
pooled_same_robot,correlation_shrink_0.25,constant,ACI,calibration_only,0.1,0.9,0.8958233752852061,0.04950346969551313,0.7574879227053141,3.702006632947039,15.504803588199989,0.08946709372973499,22.90909090909091,11,0.8943221830985916,0.00567781690140845
pooled_same_robot,diagonal_openvins,constant,ACI,calibration_only,0.1,0.9,0.8953769968239602,0.04504163515413579,0.7685990338164251,2.697887703315503,14.013372150676023,0.08417570458159028,19.545454545454547,11,0.8941461267605634,0.005853873239436647
pooled_same_robot,diagonal_openvins_fit_bias,constant,ACI,calibration_only,0.1,0.9,0.8949681080098233,0.03158673839164678,0.8053140096618358,3.1882082657473725,14.70526124663432,0.08378499608114921,21.272727272727273,11,0.8941461267605634,0.005853873239436647
pooled_same_robot,correlation_shrink_0.25,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.8913578952090482,0.07243009236742728,0.7419712070874862,1.857695245867507,14.70375571914765,0.06759353714773078,27.363636363636363,11,0.8941021126760563,0.005897887323943696
pooled_same_robot,diagonal_openvins,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8947172742052353,0.03788250872332178,0.7971014492753623,1.4937296500873802,12.453036383580105,0.04844791964745036,12.0,11,0.8940580985915493,0.005941901408450745
pooled_same_robot,correlation_shrink_0.75,constant,ACI,calibration_only,0.1,0.9,0.8950523385195635,0.04667775769858396,0.7632850241545893,2.7382605051363127,13.88516577471104,0.08471913183168087,19.454545454545453,11,0.8937940140845071,0.006205985915492929
pooled_same_robot,correlation_shrink_0.50,constant,ACI,calibration_only,0.1,0.9,0.8951151302121532,0.04809121275166922,0.7594202898550725,2.9925486092696367,14.376532897413263,0.08724177503942326,20.454545454545453,11,0.8937940140845071,0.006205985915492929
pooled_same_robot,correlation_shrink_0.50,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.8923302435290581,0.06956685651571212,0.7419712070874862,1.3701982666648085,13.444474287712698,0.07142894422058234,27.09090909090909,11,0.893705985915493,0.006294014084507027
pooled_same_robot,correlation_shrink_0.50,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8940270880324483,0.05786378292823416,0.7410628019323672,3.3680982793153262,23.27353040429634,0.09114050405784578,21.90909090909091,11,0.893705985915493,0.006294014084507027
pooled_same_robot,raw_openvins_fit_bias,constant,ACI,calibration_only,0.1,0.9,0.8972625308546398,0.037056322082093494,0.7934220251293422,57.004295198923295,471.56857351710414,0.08778293525369228,21.272727272727273,11,0.893705985915493,0.006294014084507027
pooled_same_robot,correlation_shrink_0.50_fit_bias,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8942069677724582,0.06293282861938278,0.7096618357487923,3.933321114883469,25.042522500417306,0.0944142185264622,24.818181818181817,11,0.8935739436619718,0.006426056338028174
pooled_same_robot,whitened_correlation,constant,AgACI-EWA,calibration_only,0.1,0.9,0.8999179130817275,0.05447296820828973,0.7838137472283814,26.29671116912147,345.2360522092857,0.07007574992717869,11.272727272727273,11,0.8933978873239437,0.006602112676056371
pooled_same_robot,standardized_correlation,loglinear_covariance,ACI,recent_300,0.1,0.9,0.8941751657896706,0.009300535886673001,0.8806356245380635,3.7926071324129653,18.374900029904435,0.09349438375262863,27.0,11,0.892737676056338,0.007262323943661997
pooled_same_robot,raw_openvins,constant,ACI,calibration_only,0.1,0.9,0.8976381313402253,0.05033929788273487,0.7653362897265337,19.367765799163447,266.0034007171764,0.0902611850816961,19.454545454545453,11,0.892737676056338,0.007262323943661997
pooled_same_robot,standardized_correlation,loglinear_covariance_time,ACI,recent_300,0.1,0.9,0.89418777033795,0.012867077763961532,0.8776792313377679,3.556651062694387,17.368948095330964,0.09781237106029268,30.727272727272727,11,0.8923415492957747,0.007658450704225328
pooled_same_robot,diagonal_openvins_fit_bias,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.8986017811799787,0.07184633411857036,0.6899482631189948,1.5774368113265225,13.350636687202963,0.05894143056979712,20.09090909090909,11,0.8921214788732394,0.007878521126760574
